,subject,story,timeTest,serialPos,origText,recalled,posRec,recText,Unnamed: 8
361,14,3,3,36,and knocking out power in the entire Long Beach area. ,0,,,
362,14,3,3,37,"It goes without saying that Larry, upon touchdown, was arrested. ",1,22,where he was rescued and arrested,
363,14,3,3,38,Seems the FAA took umbrage with his violation of restricted airspace.,0,,,
364,14,3,3,39,"But by the time they nabbed him, the story had spread, ",0,,,
365,14,3,3,40,and a few crack reporters witnessed his arrest. ,0,,,
366,14,3,3,41,One of those reporters asked why he'd done it. ,1,23,When reporters asked him why he’d done it,
367,14,3,3,42,Larry's response? ,0,,,
368,14,3,3,43,"""A man can't just sit around.""",1,24,“A man can’t just sit around.”,
369,14,4,1,1,"At breakfast, ",1,1,At breakfast,
370,14,4,1,2,my cat Susie,1,2,my cat Susie ,
371,14,4,1,3,sits on the deck of the pool,1,3,sits on the deck of the pool,
372,14,4,1,4,outside the glass doors to the kitchen.  ,1,4,behind the glass door near the kitchen,
373,14,4,1,5,"Bang, bang.  ",1,5,"Bang, bang",
374,14,4,1,6,She hits the door with her paw.,1,6,She hits her paw against the glass door. ,
375,14,4,1,7,"This means “Ryan, feed me” in Susie’s special language.  ",1,7,"This is her special language, meaning, “Ryan, feed me.” ",
376,14,4,1,8,I get up from my chair and feed her. ,0,,,
377,14,4,1,9,"I know this, because I know everything about her",1,8, I know everything about Susie,
378,14,4,1,10,or at least I think I do. ,1,9,or at least I think I do. ,
379,14,4,1,11,"For the life of me, I do not know where Susie goes at noon.",0,,,
380,14,4,1,12,"At eleven-thirty Saturday morning, ",1,10,"At eleven thirty in the morning one day, ",
381,14,4,1,13,I notice Susie is not at home. ,1,11,I notice Susie is gone,
382,14,4,1,14,Where did she go? ,0,,,
383,14,4,1,15,Then I spot her trotting down the street towards town. ,1,12,I see her heading down the street into town,
384,14,4,1,16,I quickly follow. ,1,13,I quickly follow,
385,14,4,1,17,Susie has turned the corner and is walking down the block towards the traffic light. ,1,14,I watch her walk down the block and turn a street corner. She heads towards a traffic light,
386,14,4,1,18,"She passes the corner store and walks behind the small strip mall, ",0,,,
387,14,4,1,19,I start thinking that I know where she is going.,0,,,
388,14,4,1,20,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",1,15,Mr. Johnston’s Fresh Fish Market is a small white building in the strip mall. ,
389,14,4,1,21,I see that Susie has joined several of her cat colleagues.  ,1,16,I see Susie is joined by some of her cat colleagues sitting behind the building. ,
390,14,4,1,22,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",1,17,Mr. Johnston comes out with several full black plastic bags. ,
391,14,4,1,23,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",1,18,He dumps them into the trash and pulls out a clear plastic bag of fish heads,
392,14,4,1,24,He scatters these on the ground and watches the cats pounce on them.  ,1,19,throwing them across the floor. The cats pounce onto the food.,
393,14,4,1,25,He spies me lurking by the corner of the strip mall.,0,,,
394,14,4,1,26,"“Hi Ryan,” he calls in his thick Brooklyn accent. ",1,20,"“Hey Ryan,” says, Mr. Johnston in his heavy Brooklyn accent",
395,14,4,1,27,"“So this is where Susie comes at noon,” I say, walking towards him. ",1,21,“So this is where Susie goes every day” I say,
396,14,4,1,28,Mr. Johnston laughs.,0,,,
397,14,4,1,29,“Yep.  All the cats come to visit me at noon.  ,0,,,
398,14,4,1,30,"They used to tear up my garbage, ",0,,,
399,14,4,1,31,so now I just put the fish heads on the ground for them. ,0,,,
400,14,4,1,32,Is that your cat?” ,0,,,
401,14,4,1,33,Susie ignores me.  ,0,,,
402,14,4,1,34,The fish head is more interesting at the moment. ,0,,,
403,14,4,1,35,"“Yes, that’s my Susie,” I say. ",0,,,
404,14,4,1,36,"“She’s here every day,” says Mr. Johnston ",0,,,
405,14,4,1,37,before walking back inside the store. ,0,,,
406,14,4,1,38,"I wait until Susie finishes her fish head, ",0,,,
407,14,4,1,39,and we walk home together.,0,,,
408,14,4,2,1,"At breakfast, ",1,1,At breakfast,
409,14,4,2,2,my cat Susie,0,,,
410,14,4,2,3,sits on the deck of the pool,1,2,"Susie sits on the deck of the pool, ",
411,14,4,2,4,outside the glass doors to the kitchen.  ,1,3,outside the glass door to the kitchen,
412,14,4,2,5,"Bang, bang.  ",1,4,"Bang, bang",
413,14,4,2,6,She hits the door with her paw.,1,5,She hits the door with her paw. ,
414,14,4,2,7,"This means “Ryan, feed me” in Susie’s special language.  ",1,6,"This means “Ryan, feed me” in Susie’s special language",
415,14,4,2,8,I get up from my chair and feed her. ,1,7,I get up out of my chair and feed her. ,
416,14,4,2,9,"I know this, because I know everything about her",1,8,"I know this, because I know everything about Susie",
417,14,4,2,10,or at least I think I do. ,1,9,at least I think I do. ,
418,14,4,2,11,"For the life of me, I do not know where Susie goes at noon.",1,10,I don’t know for the life of me where Susie goes at noon.,
419,14,4,2,12,"At eleven-thirty Saturday morning, ",1,11,"At eleven thirty Saturday morning, ",
420,14,4,2,13,I notice Susie is not at home. ,1,12,I notice that Susie isn’t home. ,
421,14,4,2,14,Where did she go? ,1,13,Where is she? ,
422,14,4,2,15,Then I spot her trotting down the street towards town. ,1,14,Then I spot her trotting down the street towards town,
423,14,4,2,16,I quickly follow. ,1,15,I quickly follow. ,
424,14,4,2,17,Susie has turned the corner and is walking down the block towards the traffic light. ,1,16,I see her turn the corner and walk down the block towards the traffic light. ,
425,14,4,2,18,"She passes the corner store and walks behind the small strip mall, ",1,17,She passes the corner store and heads behind a small strip mall. ,
426,14,4,2,19,I start thinking that I know where she is going.,1,18,I think I know where she’s going.,
427,14,4,2,20,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",1,19,Mr. Johnston’s Fresh Fish Market is in a small white building behind the strip mall. ,
428,14,4,2,21,I see that Susie has joined several of her cat colleagues.  ,1,20,I see several of Susie’s cat colleagues have joined. ,
429,14,4,2,22,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",1,21,"Mr. Johnston comes out the back door, carrying several black trash bags. ",
430,14,4,2,23,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",1,22,He throws them into the dumpster and pulls out a clear plastic bag of fish heads. ,
431,14,4,2,24,He scatters these on the ground and watches the cats pounce on them.  ,1,23,He scatters the fish heads across the ground and watches the cats pounce on them. ,
432,14,4,2,25,He spies me lurking by the corner of the strip mall.,1,24,He spies me lurking around the corner.,
433,14,4,2,26,"“Hi Ryan,” he calls in his thick Brooklyn accent. ",1,25,“Hey Ryan” he calls out in his thick Brooklyn accent. ,
434,14,4,2,27,"“So this is where Susie comes at noon,” I say, walking towards him. ",1,26,“So this is where Susie goes at noon” I reply,
435,14,4,2,28,Mr. Johnston laughs.,0,,,
436,14,4,2,29,“Yep.  All the cats come to visit me at noon.  ,1,27,"“Yes, all the cats come here at noon to eat",
437,14,4,2,30,"They used to tear up my garbage, ",0,,,
438,14,4,2,31,so now I just put the fish heads on the ground for them. ,0,,,
439,14,4,2,32,Is that your cat?” ,0,,,
440,14,4,2,33,Susie ignores me.  ,0,,,
441,14,4,2,34,The fish head is more interesting at the moment. ,0,,,
442,14,4,2,35,"“Yes, that’s my Susie,” I say. ",0,,,
443,14,4,2,36,"“She’s here every day,” says Mr. Johnston ",0,,,
444,14,4,2,37,before walking back inside the store. ,0,,,
445,14,4,2,38,"I wait until Susie finishes her fish head, ",0,,,
446,14,4,2,39,and we walk home together.,0,,,
447,14,4,3,1,"At breakfast, ",0,,,
448,14,4,3,2,my cat Susie,0,,,
449,14,4,3,3,sits on the deck of the pool,0,,,
450,14,4,3,4,outside the glass doors to the kitchen.  ,1,3,"the glass door to the kitchen at the back of the house, ",
451,14,4,3,5,"Bang, bang.  ",0,,,
452,14,4,3,6,She hits the door with her paw.,1,2,When she knocked on ,
453,14,4,3,7,"This means “Ryan, feed me” in Susie’s special language.  ",0,,,
454,14,4,3,8,I get up from my chair and feed her. ,0,,,
455,14,4,3,9,"I know this, because I know everything about her",1,1,he thought he knew almost everything about her. ,
456,14,4,3,10,or at least I think I do. ,0,,,
457,14,4,3,11,"For the life of me, I do not know where Susie goes at noon.",0,,,
458,14,4,3,12,"At eleven-thirty Saturday morning, ",1,4,One Saturday morning at eleven-thirty am,changed 11:30 to eleven-thirty
459,14,4,3,13,I notice Susie is not at home. ,1,5,he noticed she was missing. ,
460,14,4,3,14,Where did she go? ,0,,,
461,14,4,3,15,Then I spot her trotting down the street towards town. ,1,6,"He looked outside and saw her walking down the street towards town, ",
462,14,4,3,16,I quickly follow. ,0,,,
463,14,4,3,17,Susie has turned the corner and is walking down the block towards the traffic light. ,1,7,"She turned a corner, walked past shops, and crossed the street at a stoplight ",
464,14,4,3,18,"She passes the corner store and walks behind the small strip mall, ",0,,,
465,14,4,3,19,I start thinking that I know where she is going.,0,,,
466,14,4,3,20,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",0,,,
467,14,4,3,21,I see that Susie has joined several of her cat colleagues.  ,0,,,
468,14,4,3,22,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",1,8,at noon the owner came out with bags of trash,
469,14,4,3,23,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",1,9,"which he threw into the dumpster, and a bag of fish heads",
470,14,4,3,24,He scatters these on the ground and watches the cats pounce on them.  ,1,10,He spilled them out onto the ground and the cats immediately descended upon the fish,
471,14,4,3,25,He spies me lurking by the corner of the strip mall.,0,,,
472,14,4,3,26,"“Hi Ryan,” he calls in his thick Brooklyn accent. ",1,11,He greeted Ryan with a heavy Brooklyn accent ,
473,14,4,3,27,"“So this is where Susie comes at noon,” I say, walking towards him. ",0,,,
474,14,4,3,28,Mr. Johnston laughs.,0,,,
475,14,4,3,29,“Yep.  All the cats come to visit me at noon.  ,0,,,
476,14,4,3,30,"They used to tear up my garbage, ",0,,,
477,14,4,3,31,so now I just put the fish heads on the ground for them. ,0,,,
478,14,4,3,32,Is that your cat?” ,0,,,
479,14,4,3,33,Susie ignores me.  ,0,,,
480,14,4,3,34,The fish head is more interesting at the moment. ,0,,,
481,14,4,3,35,"“Yes, that’s my Susie,” I say. ",0,,,
482,14,4,3,36,"“She’s here every day,” says Mr. Johnston ",1,12,The owner told Ryan that Susie had come every day to his shop,
483,14,4,3,37,before walking back inside the store. ,0,,,
484,14,4,3,38,"I wait until Susie finishes her fish head, ",0,,,
485,14,4,3,39,and we walk home together.,1,13,she and Ryan walked home after.,
486,14,5,1,1,"You can say all you want about the thick fogs in England, ",1,1,You can say all you want about England’s thick fogs,
487,14,5,1,2,"but I'm telling you now, ",0,,,
488,14,5,1,3,"sure as I'm standing here, ",1,2,"but I swear to you, as I’m standing right here",
489,14,5,1,4,that England's fogs don't hold a candle to the thick fogs that roll in ,1,3,that they’ve got nothing on ,
490,14,5,1,5,over the Bay of Fundy ,0,,,
491,14,5,1,6,here in Maine.,1,4,Maine fogs. ,
492,14,5,1,7,The fog here gets so thick you can drive a nail into it ,1,5,A Maine fog is so thick that you can drive a nail through it ,
493,14,5,1,8,and hang your hat on it. ,1,6,"and hang up a hat, ",
494,14,5,1,9,It's the honest truth. ,0,,,
495,14,5,1,10,My neighbor Dave ,0,,,
496,14,5,1,11,"works a fishing boat, ",1,7,works on a fishing boat,
497,14,5,1,12,but he can't do any work when a Maine fog comes rolling into the bay. ,1,8,"but when a Maine fog rolls through, he can’t do any work",
498,14,5,1,13,He always saves up his chores for a foggy day. ,1,9,So he saves all his chores up for a day when there’s a fog,
499,14,5,1,14,"One day, the fog came rolling in overnight,",1,10,"One time, a fog rolled through overnight ",
500,14,5,1,15,and Dave knew there was no way he could go fishing that day. ,1,11,so Dave knew he couldn’t go to work the next day. ,
501,14,5,1,16,"He instead decided that his roof needs shingling, ",1,12,He decided his roof need shingling,
502,14,5,1,17,so he got started at the shingling right after breakfast,1,13,so he set to shingling it before breakfast ,
503,14,5,1,18,and didn't come down until dinner. ,1,14,and didn’t come down until dinner.,
504,14,5,1,19,"""Sarah, we sure do have a mighty long house,"" he told his wife ",1,15;17,"“Sarah,” he said to his wife;“We sure have a long house",
505,14,5,1,20,over supper. ,1,16,over supper,
506,14,5,1,21,"""It took me all day to shingle."" ",1,18,it took me all day to shingle the roof!” ,
507,14,5,1,22,"Well, Sarah knew right enough that they lived in a small house, ",1,19,"Sarah knew their house was small, ",
508,14,5,1,23,so she went outside to take a look. ,1,20,so she took a look outside,
509,14,5,1,24,"To her surprise, ",0,,,
510,14,5,1,25,she discovered that Dave had shingled right past the edge of the roof ,1,21,"Sure enough, she saw that Dave had shingled past the roof ",
511,14,5,1,26,and out onto the fog!,1,22,and out onto the fog!,
512,14,5,2,1,"You can say all you want about the thick fogs in England, ",1,1,You can say all you want about the thick fogs in England,
513,14,5,2,2,"but I'm telling you now, ",0,,,
514,14,5,2,3,"sure as I'm standing here, ",1,2,sure as I’m standing here,
515,14,5,2,4,that England's fogs don't hold a candle to the thick fogs that roll in ,1,3,that England fogs don’t hold candle to the thick fogs that roll in ,
516,14,5,2,5,over the Bay of Fundy ,1,4,over the Bay Fundy ,
517,14,5,2,6,here in Maine.,1,5,in Maine,
518,14,5,2,7,The fog here gets so thick you can drive a nail into it ,1,6,The fog can get so thick that you can drive a nail into it ,
519,14,5,2,8,and hang your hat on it. ,1,7,and hang your hat,
520,14,5,2,9,It's the honest truth. ,1,8,It’s the honest truth.,
521,14,5,2,10,My neighbor Dave ,1,9,My neighbor Dave ,
522,14,5,2,11,"works a fishing boat, ",1,10,works on a fishing boat,
523,14,5,2,12,but he can't do any work when a Maine fog comes rolling into the bay. ,1,11,He can’t do any fishing when a Maine fog rolls through,
524,14,5,2,13,He always saves up his chores for a foggy day. ,1,12,He saves up all his chores for a foggy day,
525,14,5,2,14,"One day, the fog came rolling in overnight,",1,13,"One time, a fog rolled in overnight",
526,14,5,2,15,and Dave knew there was no way he could go fishing that day. ,1,14,and Dave knew he couldn’t go out to work the next day,
527,14,5,2,16,"He instead decided that his roof needs shingling, ",1,15,He instead decided his roof needed shingling,
528,14,5,2,17,so he got started at the shingling right after breakfast,1,16,so he started shingling right after breakfast ,
529,14,5,2,18,and didn't come down until dinner. ,1,17,and didn’t come down until dinner.,
530,14,5,2,19,"""Sarah, we sure do have a mighty long house,"" he told his wife ",1,18,"“Sarah, we sure do have a mighty long house,” he said to his wife ",
531,14,5,2,20,over supper. ,1,19,over supper that night. ,
532,14,5,2,21,"""It took me all day to shingle."" ",0,,,
533,14,5,2,22,"Well, Sarah knew right enough that they lived in a small house, ",1,20,"Sarah right well know they had a small house, ",
534,14,5,2,23,so she went outside to take a look. ,1,21,so she went out to take a look,
535,14,5,2,24,"To her surprise, ",1,22,"To her surprise, ",
536,14,5,2,25,she discovered that Dave had shingled right past the edge of the roof ,1,23,Dave had shingled right past the roof ,
537,14,5,2,26,and out onto the fog!,1,24,and onto the fog!,
538,14,5,3,1,"You can say all you want about the thick fogs in England, ",0,,,miscounted in orig data excluded here
539,14,5,3,2,"but I'm telling you now, ",0,,,
540,14,5,3,3,"sure as I'm standing here, ",0,,,
541,14,5,3,4,that England's fogs don't hold a candle to the thick fogs that roll in ,1,1,The narrator claims that Maine fogs are worse than London fogs,
542,14,5,3,5,over the Bay of Fundy ,0,,,
543,14,5,3,6,here in Maine.,1,2,a Maine ,
544,14,5,3,7,The fog here gets so thick you can drive a nail into it ,1,3,the fog is so thick that you could drive a nail through it ,
545,14,5,3,8,and hang your hat on it. ,1,4,a hang up your hat.,
546,14,5,3,9,It's the honest truth. ,0,,,
547,14,5,3,10,My neighbor Dave ,0,,,
548,14,5,3,11,"works a fishing boat, ",1,7,as a fisherman,
549,14,5,3,12,but he can't do any work when a Maine fog comes rolling into the bay. ,1,6,couldn’t go to work out on the lake ,
550,14,5,3,13,He always saves up his chores for a foggy day. ,1,8,"But, Dave had always saved his household chores for foggy days like this",
551,14,5,3,14,"One day, the fog came rolling in overnight,",1,5,they recount a time when a Maine fog rolled in overnight,
552,14,5,3,15,and Dave knew there was no way he could go fishing that day. ,0,,,
553,14,5,3,16,"He instead decided that his roof needs shingling, ",1,9,so that day he decided to re-shingle the roof. ,
554,14,5,3,17,so he got started at the shingling right after breakfast,1,10,He got up onto the roof right after breakfast ,
555,14,5,3,18,and didn't come down until dinner. ,1,11,and didn’t come down until supper time.,
556,14,5,3,19,"""Sarah, we sure do have a mighty long house,"" he told his wife ",0,,,
557,14,5,3,20,over supper. ,1,12,"Over supper, ",
558,14,5,3,21,"""It took me all day to shingle."" ",1,13,it took me a whole day to shingle the roof!” ,
559,14,5,3,22,"Well, Sarah knew right enough that they lived in a small house, ",1,14,His wife knew that their house wasn’t long,
560,14,5,3,23,so she went outside to take a look. ,1,15,so she went outside to investigate,
561,14,5,3,24,"To her surprise, ",1,16,she was surprised ,
562,14,5,3,25,she discovered that Dave had shingled right past the edge of the roof ,1,17, to see that Dave had continued shingling right off the roof ,
563,14,5,3,26,and out onto the fog!,1,18,and out onto the fog!,
564,14,6,1,1,"It was a hot, sunny day ",1,1,"It was a hot, sunny day",
565,14,6,1,2,and Kaylie and Rachel ,1,2,and Kaylie and Rachel ,
566,14,6,1,3,decided to take advantage of their off day ,1,3,decided to make the most of their day off ,
567,14,6,1,4,and take a trip to the beach. ,1,4,and go to the beach,
568,14,6,1,5,"The sun was an optimistic yellow pellet, ",1,5,The sun was a bright yellow pellet,
569,14,6,1,6,blistering in the sky as they were on their way ,1,6,blistering in the sky as they drove ,
570,14,6,1,7,to Old Orchard Beach ,1,7,to Old Orchard beach ,
571,14,6,1,8,in Maine. ,1,8,in Maine,
572,14,6,1,9,"Once arriving and walking from the parking lot, ",0,,,
573,14,6,1,10,they spotted the crystal clear water ,0,,,
574,14,6,1,11,that faded into a deep blue on the horizon.,0,,,
575,14,6,1,12,The beach was swarming with people. ,1,9,The were a lot of people there. ,
576,14,6,1,13,"Some on yellow, orange, white, and pink towels, ",1,10,"Some stretched out on yellow, orange, pink, and white towels",
577,14,6,1,14,while others were seen stretched out on lounge chairs ,1,11,while others lounged in chairs ,
578,14,6,1,15,with broad-brimmed hats ,1,12,with big-brimmed hats,
579,14,6,1,16,shading their eyes from the rays of the sun. ,0,,,
580,14,6,1,17,"Children were decorating sandcastles with smooth, round seashells, ",0,,,
581,14,6,1,18,and Kaylie decided to stretch out on her towel ,1,13;15,Kaylie quickly laid down;stretched out over her towel,
582,14,6,1,19,in the sand for a quick nap ,1,14,in the sand for a nap,
583,14,6,1,20,while Rachel went to cool off in the ocean. ,1,16,while Rachel headed to the water to cool off. ,
584,14,6,1,21,"The sun shined on the water, ",1,17,"As Rachel looked out onto the water, it shined ",
585,14,6,1,22,causing it to look like a million little crystals. ,1,18,like a million crystals in the sun,
586,14,6,1,23,"Just before making it to the surf, ",0,,,
587,14,6,1,24,Rachel saw a little girl with freckles ,0,,,
588,14,6,1,25,in a light purple bathing suit ,1,19,in a light purple swimsuit ,
589,14,6,1,26,and little yellow floaties on her arms. ,1,20,with yellow arm floaties,
590,14,6,1,27,"The girl darted in front of Rachel, ",0,,,
591,14,6,1,28,closely followed by a boy ,0,,,
592,14,6,1,29,in green swimming shorts. ,1,21,in green swimming shorts ,
593,14,6,1,30,Rachel smiled as she reminisced on memories of beach days ,1,22;24,causing Rachel to reminisce about going to the beach;She had many good memories of going to the beach,
594,14,6,1,31,with her brothers. ,1,23,with her brothers,
595,14,6,1,32,"After spending some time in the water, ",0,,,
596,14,6,1,33,she looked up and,0,,,
597,14,6,1,34,saw four teenagers ,0,,,
598,14,6,1,35,flying colorful paragliders. ,0,,,
599,14,6,1,36,"She thought to herself that the day was truly perfect, ",0,,,
600,14,6,1,37,and all anxieties from her daily life were absent for a while. ,0,,,
601,14,6,1,38,She closed her eyes for a few seconds to savor the moment ,0,,,
602,14,6,1,39,before going to lie down next to Kaylie ,1,25, Rachel eventually left the water  laid back down next to Kaylie.,
603,14,6,1,40,in the warm sand.,0,,,
604,14,6,2,1,"It was a hot, sunny day ",1,1,"It was a hot, sunny day ",
605,14,6,2,2,and Kaylie and Rachel ,1,2,and Kaylie and Rachel ,
606,14,6,2,3,decided to take advantage of their off day ,1,3,decided to take advantage of their day off ,
607,14,6,2,4,and take a trip to the beach. ,1,4,and take a trip to the each,
608,14,6,2,5,"The sun was an optimistic yellow pellet, ",1,5,The sun was an optimisitic yellow pellet,
609,14,6,2,6,blistering in the sky as they were on their way ,1,6,blistering in the sky as they went on their way ,
610,14,6,2,7,to Old Orchard Beach ,1,7,to Old Orchard Beach ,
611,14,6,2,8,in Maine. ,1,8,in Maine,
612,14,6,2,9,"Once arriving and walking from the parking lot, ",1,9,"After arriving and walking from the parking lot, ",
613,14,6,2,10,they spotted the crystal clear water ,1,10,they saw the crystal clear water ,
614,14,6,2,11,that faded into a deep blue on the horizon.,1,11,fade into a deep blue on the horizon,
615,14,6,2,12,The beach was swarming with people. ,1,12,The beach was swarming with people,
616,14,6,2,13,"Some on yellow, orange, white, and pink towels, ",1,13,"Some on yellow, orange, white, and pink towels",
617,14,6,2,14,while others were seen stretched out on lounge chairs ,1,14,while others stretched out on lounge chairs ,
618,14,6,2,15,with broad-brimmed hats ,1,15,with broad-brimmed hats ,
619,14,6,2,16,shading their eyes from the rays of the sun. ,1,16,shading their eyes,
620,14,6,2,17,"Children were decorating sandcastles with smooth, round seashells, ",1,17,"Children were running around everywhere and building sand castles decorated with smooth, round seashells",
621,14,6,2,18,and Kaylie decided to stretch out on her towel ,1,18,Kaylie decided to stretch out ,
622,14,6,2,19,in the sand for a quick nap ,1,19,"on the sand for a nap, ",
623,14,6,2,20,while Rachel went to cool off in the ocean. ,1,20,and Rachel headed towards the water to cool off,
624,14,6,2,21,"The sun shined on the water, ",1,21,The sun shined down on the ocean,
625,14,6,2,22,causing it to look like a million little crystals. ,1,22,making the water look like a million little crystals. ,
626,14,6,2,23,"Just before making it to the surf, ",1,23,As she approached the surf,
627,14,6,2,24,Rachel saw a little girl with freckles ,1,24,Rachel saw a small freckled girl ,
628,14,6,2,25,in a light purple bathing suit ,1,25,in a light purple swimsuit ,
629,14,6,2,26,and little yellow floaties on her arms. ,1,26,with little yellow floaties on her arms,
630,14,6,2,27,"The girl darted in front of Rachel, ",1,27,She darted in front of Rachel,
631,14,6,2,28,closely followed by a boy ,1,28,closely followed by a boy ,
632,14,6,2,29,in green swimming shorts. ,1,29,in green swimming shorts,
633,14,6,2,30,Rachel smiled as she reminisced on memories of beach days ,1,30;32,This made Rachel reminisce about going to the beach;as a child,
634,14,6,2,31,with her brothers. ,1,31,with her brothers ,
635,14,6,2,32,"After spending some time in the water, ",1,33,She spent some time in the water by herself ,
636,14,6,2,33,she looked up and,1,34,and looked up ,
637,14,6,2,34,saw four teenagers ,1,35,to see four teenagers ,
638,14,6,2,35,flying colorful paragliders. ,1,36,paragliding in the air,
639,14,6,2,36,"She thought to herself that the day was truly perfect, ",0,,,
640,14,6,2,37,and all anxieties from her daily life were absent for a while. ,0,,,
641,14,6,2,38,She closed her eyes for a few seconds to savor the moment ,0,,,
642,14,6,2,39,before going to lie down next to Kaylie ,0,,,
643,14,6,2,40,in the warm sand.,0,,,
644,14,6,3,1,"It was a hot, sunny day ",0,,,
645,14,6,3,2,and Kaylie and Rachel ,0,,,
646,14,6,3,3,decided to take advantage of their off day ,1,2,on their day off from work,
647,14,6,3,4,and take a trip to the beach. ,1,3,so they packed up their car and drove out on the road. ,
648,14,6,3,5,"The sun was an optimistic yellow pellet, ",1,4;6,The sun was a like;yellow pellet ,
649,14,6,3,6,blistering in the sky as they were on their way ,1,5;7,blistering;in the sky and burned down on them as they drove. ,
650,14,6,3,7,to Old Orchard Beach ,1,1,to Old Orchard Beach ,
651,14,6,3,8,in Maine. ,0,,,
652,14,6,3,9,"Once arriving and walking from the parking lot, ",0,,,
653,14,6,3,10,they spotted the crystal clear water ,0,,,
654,14,6,3,11,that faded into a deep blue on the horizon.,0,,,
655,14,6,3,12,The beach was swarming with people. ,1,8,they saw a lot of people had already gathered there. ,
656,14,6,3,13,"Some on yellow, orange, white, and pink towels, ",1,13,"and others laying down in the sand on pink, white, orange, and yellow towels",
657,14,6,3,14,while others were seen stretched out on lounge chairs ,1,10,people leaning back in lounge chairs ,
658,14,6,3,15,with broad-brimmed hats ,1,11,with wide-brimmed sunhats ,
659,14,6,3,16,shading their eyes from the rays of the sun. ,1,12,shielding their faces,
660,14,6,3,17,"Children were decorating sandcastles with smooth, round seashells, ",1,9,There were kids building sand castles with sea shells,
661,14,6,3,18,and Kaylie decided to stretch out on her towel ,0,,,
662,14,6,3,19,in the sand for a quick nap ,1,14,on the sand to nap,
663,14,6,3,20,while Rachel went to cool off in the ocean. ,0,,,
664,14,6,3,21,"The sun shined on the water, ",0,,,
665,14,6,3,22,causing it to look like a million little crystals. ,1,15, that sparkled like a million tiny crystals,
666,14,6,3,23,"Just before making it to the surf, ",0,,,
667,14,6,3,24,Rachel saw a little girl with freckles ,0,,,
668,14,6,3,25,in a light purple bathing suit ,0,,,
669,14,6,3,26,and little yellow floaties on her arms. ,0,,,
670,14,6,3,27,"The girl darted in front of Rachel, ",1,19,run past her,
671,14,6,3,28,closely followed by a boy ,1,20,followed by a boy ,
672,14,6,3,29,in green swimming shorts. ,1,21,in green swimming shorts,
673,14,6,3,30,Rachel smiled as she reminisced on memories of beach days ,0,,,
674,14,6,3,31,with her brothers. ,1,22,with her brothers,
675,14,6,3,32,"After spending some time in the water, ",1,23,After a awhile,changed hwile to awhile
676,14,6,3,33,she looked up and,1,16,Overhead,
677,14,6,3,34,saw four teenagers ,1,17,four teenagers ,
678,14,6,3,35,flying colorful paragliders. ,1,18,were hang-gliding through the air,
679,14,6,3,36,"She thought to herself that the day was truly perfect, ",0,,,
680,14,6,3,37,and all anxieties from her daily life were absent for a while. ,0,,,
681,14,6,3,38,She closed her eyes for a few seconds to savor the moment ,0,,,
682,14,6,3,39,before going to lie down next to Kaylie ,0,,,
683,14,6,3,40,in the warm sand.,0,,,
